Cement,Blast furnace slag,Fly Ash,Water ,Superplasticizer,Coarse aggregate,Fine aggregate,Age,Concrete compressive strength
231.8 ,0.0 ,121.6 ,174.0 ,6.7 ,1056.4 ,778.5 ,14 ,2.68 
231.8 ,0.0 ,121.6 ,174.0 ,6.7 ,1056.4 ,778.5 ,28 ,3.37 
231.8 ,0.0 ,121.6 ,174.0 ,6.7 ,1056.4 ,778.5 ,56 ,4.27 
231.8 ,0.0 ,121.6 ,174.0 ,6.7 ,1056.4 ,778.5 ,100 ,4.58 
251.4 ,0.0 ,118.3 ,188.5 ,5.8 ,1028.4 ,757.7 ,3 ,1.72 
251.4 ,0.0 ,118.3 ,188.5 ,5.8 ,1028.4 ,757.7 ,14 ,2.99 
251.4 ,0.0 ,118.3 ,188.5 ,5.8 ,1028.4 ,757.7 ,28 ,2.97 
251.4 ,0.0 ,118.3 ,188.5 ,5.8 ,1028.4 ,757.7 ,56 ,3.70 
251.4 ,0.0 ,118.3 ,188.5 ,5.8 ,1028.4 ,757.7 ,100 ,4.36 
251.4 ,0.0 ,118.3 ,188.5 ,6.4 ,1028.4 ,757.7 ,3 ,1.31 
251.4 ,0.0 ,118.3 ,188.5 ,6.4 ,1028.4 ,757.7 ,14 ,2.44 
251.4 ,0.0 ,118.3 ,188.5 ,6.4 ,1028.4 ,757.7 ,28 ,3.27 
251.4 ,0.0 ,118.3 ,188.5 ,6.4 ,1028.4 ,757.7 ,56 ,3.66 
251.4 ,0.0 ,118.3 ,188.5 ,6.4 ,1028.4 ,757.7 ,100 ,4.42 
181.4 ,0.0 ,167.0 ,169.6 ,7.6 ,1055.6 ,777.8 ,3 ,1.36 
181.4 ,0.0 ,167.0 ,169.6 ,7.6 ,1055.6 ,777.8 ,14 ,2.16 
181.4 ,0.0 ,167.0 ,169.6 ,7.6 ,1055.6 ,777.8 ,28 ,2.78 
181.4 ,0.0 ,167.0 ,169.6 ,7.6 ,1055.6 ,777.8 ,56 ,3.56 
181.4 ,0.0 ,167.0 ,169.6 ,7.6 ,1055.6 ,777.8 ,100 ,4.54 
182.0 ,45.2 ,122.0 ,170.2 ,8.2 ,1059.4 ,780.7 ,3 ,0.73 
182.0 ,45.2 ,122.0 ,170.2 ,8.2 ,1059.4 ,780.7 ,14 ,2.15 
182.0 ,45.2 ,122.0 ,170.2 ,8.2 ,1059.4 ,780.7 ,28 ,3.13 
182.0 ,45.2 ,122.0 ,170.2 ,8.2 ,1059.4 ,780.7 ,56 ,4.35 
182.0 ,45.2 ,122.0 ,170.2 ,8.2 ,1059.4 ,780.7 ,100 ,4.87 
168.9 ,42.2 ,124.3 ,158.3 ,10.8 ,1080.8 ,796.2 ,3 ,0.74 
168.9 ,42.2 ,124.3 ,158.3 ,10.8 ,1080.8 ,796.2 ,14 ,2.35 
168.9 ,42.2 ,124.3 ,158.3 ,10.8 ,1080.8 ,796.2 ,28 ,3.11 
168.9 ,42.2 ,124.3 ,158.3 ,10.8 ,1080.8 ,796.2 ,56 ,3.91 
168.9 ,42.2 ,124.3 ,158.3 ,10.8 ,1080.8 ,796.2 ,100 ,4.82 
290.4 ,0.0 ,96.2 ,168.1 ,9.4 ,961.2 ,865.0 ,3 ,2.25 
290.4 ,0.0 ,96.2 ,168.1 ,9.4 ,961.2 ,865.0 ,14 ,3.47 
290.4 ,0.0 ,96.2 ,168.1 ,9.4 ,961.2 ,865.0 ,28 ,3.47 
290.4 ,0.0 ,96.2 ,168.1 ,9.4 ,961.2 ,865.0 ,56 ,4.51 
290.4 ,0.0 ,96.2 ,168.1 ,9.4 ,961.2 ,865.0 ,100 ,4.90 
277.1 ,0.0 ,97.4 ,160.6 ,11.8 ,973.9 ,875.6 ,3 ,2.31 
277.1 ,0.0 ,97.4 ,160.6 ,11.8 ,973.9 ,875.6 ,14 ,4.19 
277.1 ,0.0 ,97.4 ,160.6 ,11.8 ,973.9 ,875.6 ,28 ,4.83 
277.1 ,0.0 ,97.4 ,160.6 ,11.8 ,973.9 ,875.6 ,56 ,5.10 
277.1 ,0.0 ,97.4 ,160.6 ,11.8 ,973.9 ,875.6 ,100 ,5.56 
295.7 ,0.0 ,95.6 ,171.5 ,8.9 ,955.1 ,859.2 ,3 ,2.29 
295.7 ,0.0 ,95.6 ,171.5 ,8.9 ,955.1 ,859.2 ,14 ,3.52 
295.7 ,0.0 ,95.6 ,171.5 ,8.9 ,955.1 ,859.2 ,28 ,3.99 
295.7 ,0.0 ,95.6 ,171.5 ,8.9 ,955.1 ,859.2 ,56 ,4.87 
295.7 ,0.0 ,95.6 ,171.5 ,8.9 ,955.1 ,859.2 ,100 ,5.20 
251.8 ,0.0 ,99.9 ,146.1 ,12.4 ,1006.0 ,899.8 ,3 ,2.10 
251.8 ,0.0 ,99.9 ,146.1 ,12.4 ,1006.0 ,899.8 ,14 ,3.34 
251.8 ,0.0 ,99.9 ,146.1 ,12.4 ,1006.0 ,899.8 ,28 ,3.39 
251.8 ,0.0 ,99.9 ,146.1 ,12.4 ,1006.0 ,899.8 ,56 ,4.41 
251.8 ,0.0 ,99.9 ,146.1 ,12.4 ,1006.0 ,899.8 ,100 ,4.54 
249.1 ,0.0 ,98.8 ,158.1 ,12.8 ,987.8 ,889.0 ,3 ,1.54 
249.1 ,0.0 ,98.8 ,158.1 ,12.8 ,987.8 ,889.0 ,14 ,2.87 
249.1 ,0.0 ,98.8 ,158.1 ,12.8 ,987.8 ,889.0 ,28 ,3.08 
249.1 ,0.0 ,98.8 ,158.1 ,12.8 ,987.8 ,889.0 ,56 ,4.20 
249.1 ,0.0 ,98.8 ,158.1 ,12.8 ,987.8 ,889.0 ,100 ,5.11 
252.3 ,0.0 ,98.8 ,146.3 ,14.2 ,987.8 ,889.0 ,3 ,2.18 
252.3 ,0.0 ,98.8 ,146.3 ,14.2 ,987.8 ,889.0 ,14 ,4.23 
252.3 ,0.0 ,98.8 ,146.3 ,14.2 ,987.8 ,889.0 ,28 ,5.06 
252.3 ,0.0 ,98.8 ,146.3 ,14.2 ,987.8 ,889.0 ,56 ,5.58 
252.3 ,0.0 ,98.8 ,146.3 ,14.2 ,987.8 ,889.0 ,100 ,6.09 
246.8 ,0.0 ,125.1 ,143.3 ,12.0 ,1086.8 ,800.9 ,3 ,2.35 
246.8 ,0.0 ,125.1 ,143.3 ,12.0 ,1086.8 ,800.9 ,14 ,4.22 
246.8 ,0.0 ,125.1 ,143.3 ,12.0 ,1086.8 ,800.9 ,28 ,5.25 
246.8 ,0.0 ,125.1 ,143.3 ,12.0 ,1086.8 ,800.9 ,56 ,6.03 
246.8 ,0.0 ,125.1 ,143.3 ,12.0 ,1086.8 ,800.9 ,100 ,6.64 
275.1 ,0.0 ,121.4 ,159.5 ,9.9 ,1053.6 ,777.5 ,3 ,2.38 
275.1 ,0.0 ,121.4 ,159.5 ,9.9 ,1053.6 ,777.5 ,14 ,3.88 
275.1 ,0.0 ,121.4 ,159.5 ,9.9 ,1053.6 ,777.5 ,28 ,5.13 
275.1 ,0.0 ,121.4 ,159.5 ,9.9 ,1053.6 ,777.5 ,56 ,5.68 
275.1 ,0.0 ,121.4 ,159.5 ,9.9 ,1053.6 ,777.5 ,100 ,5.86 
297.2 ,0.0 ,117.5 ,174.8 ,9.5 ,1022.8 ,753.5 ,3 ,2.19 
297.2 ,0.0 ,117.5 ,174.8 ,9.5 ,1022.8 ,753.5 ,14 ,3.70 
297.2 ,0.0 ,117.5 ,174.8 ,9.5 ,1022.8 ,753.5 ,28 ,4.74 
297.2 ,0.0 ,117.5 ,174.8 ,9.5 ,1022.8 ,753.5 ,56 ,5.20 
297.2 ,0.0 ,117.5 ,174.8 ,9.5 ,1022.8 ,753.5 ,100 ,5.67 
213.7 ,0.0 ,174.7 ,154.8 ,10.2 ,1053.5 ,776.4 ,3 ,1.76 
213.7 ,0.0 ,174.7 ,154.8 ,10.2 ,1053.5 ,776.4 ,14 ,3.37 
213.7 ,0.0 ,174.7 ,154.8 ,10.2 ,1053.5 ,776.4 ,28 ,4.01 
213.7 ,0.0 ,174.7 ,154.8 ,10.2 ,1053.5 ,776.4 ,56 ,4.66 
213.7 ,0.0 ,174.7 ,154.8 ,10.2 ,1053.5 ,776.4 ,100 ,5.01 
213.5 ,0.0 ,174.2 ,154.6 ,11.7 ,1052.3 ,775.5 ,3 ,1.74 
213.5 ,0.0 ,174.2 ,154.6 ,11.7 ,1052.3 ,775.5 ,14 ,3.37 
213.5 ,0.0 ,174.2 ,154.6 ,11.7 ,1052.3 ,775.5 ,28 ,4.59 
213.5 ,0.0 ,174.2 ,154.6 ,11.7 ,1052.3 ,775.5 ,56 ,5.14 
213.5 ,0.0 ,174.2 ,154.6 ,11.7 ,1052.3 ,775.5 ,100 ,5.93 
277.2 ,97.8 ,24.5 ,160.7 ,11.2 ,1061.7 ,782.5 ,3 ,3.04 
277.2 ,97.8 ,24.5 ,160.7 ,11.2 ,1061.7 ,782.5 ,14 ,4.77 
277.2 ,97.8 ,24.5 ,160.7 ,11.2 ,1061.7 ,782.5 ,28 ,6.31 
277.2 ,97.8 ,24.5 ,160.7 ,11.2 ,1061.7 ,782.5 ,56 ,6.68 
277.2 ,97.8 ,24.5 ,160.7 ,11.2 ,1061.7 ,782.5 ,100 ,6.69 
218.2 ,54.6 ,123.8 ,140.8 ,11.9 ,1075.7 ,792.7 ,3 ,2.74 
218.2 ,54.6 ,123.8 ,140.8 ,11.9 ,1075.7 ,792.7 ,14 ,3.60 
218.2 ,54.6 ,123.8 ,140.8 ,11.9 ,1075.7 ,792.7 ,28 ,5.55 
218.2 ,54.6 ,123.8 ,140.8 ,11.9 ,1075.7 ,792.7 ,56 ,6.20 
218.2 ,54.6 ,123.8 ,140.8 ,11.9 ,1075.7 ,792.7 ,100 ,6.35 
214.9 ,53.8 ,121.9 ,155.6 ,9.6 ,1014.3 ,780.6 ,3 ,1.80 
214.9 ,53.8 ,121.9 ,155.6 ,9.6 ,1014.3 ,780.6 ,14 ,3.86 
214.9 ,53.8 ,121.9 ,155.6 ,9.6 ,1014.3 ,780.6 ,28 ,5.22 
214.9 ,53.8 ,121.9 ,155.6 ,9.6 ,1014.3 ,780.6 ,56 ,5.40 
214.9 ,53.8 ,121.9 ,155.6 ,9.6 ,1014.3 ,780.6 ,100 ,5.66 
218.9 ,0.0 ,124.1 ,158.5 ,11.3 ,1078.7 ,794.9 ,3 ,1.53 
218.9 ,0.0 ,124.1 ,158.5 ,11.3 ,1078.7 ,794.9 ,14 ,2.60 
218.9 ,0.0 ,124.1 ,158.5 ,11.3 ,1078.7 ,794.9 ,28 ,3.02 
218.9 ,0.0 ,124.1 ,158.5 ,11.3 ,1078.7 ,794.9 ,56 ,3.73 
218.9 ,0.0 ,124.1 ,158.5 ,11.3 ,1078.7 ,794.9 ,100 ,4.62 
376.0 ,0.0 ,0.0 ,214.6 ,0.0 ,1003.5 ,762.4 ,3 ,1.63 
376.0 ,0.0 ,0.0 ,214.6 ,0.0 ,1003.5 ,762.4 ,14 ,2.56 
376.0 ,0.0 ,0.0 ,214.6 ,0.0 ,1003.5 ,762.4 ,28 ,3.20 
376.0 ,0.0 ,0.0 ,214.6 ,0.0 ,1003.5 ,762.4 ,56 ,3.63 
376.0 ,0.0 ,0.0 ,214.6 ,0.0 ,1003.5 ,762.4 ,100 ,4.31 
500.0 ,0.0 ,0.0 ,140.0 ,4.0 ,966.0 ,853.0 ,28 ,6.76 
475.0 ,0.0 ,59.0 ,142.0 ,1.9 ,1098.0 ,641.0 ,28 ,5.72 
315.0 ,137.0 ,0.0 ,145.0 ,5.9 ,1130.0 ,745.0 ,28 ,8.18 
505.0 ,0.0 ,60.0 ,195.0 ,0.0 ,1030.0 ,630.0 ,28 ,6.40 
451.0 ,0.0 ,0.0 ,165.0 ,11.3 ,1030.0 ,745.0 ,28 ,7.88 
516.0 ,0.0 ,0.0 ,162.0 ,8.2 ,801.0 ,802.0 ,28 ,4.14 
520.0 ,0.0 ,0.0 ,170.0 ,5.2 ,855.0 ,855.0 ,28 ,6.03 
528.0 ,0.0 ,0.0 ,185.0 ,6.9 ,920.0 ,720.0 ,28 ,5.68 
520.0 ,0.0 ,0.0 ,175.0 ,5.2 ,870.0 ,805.0 ,28 ,5.10 
385.0 ,0.0 ,136.0 ,158.0 ,20.0 ,903.0 ,768.0 ,28 ,5.56 
500.1 ,0.0 ,0.0 ,200.0 ,3.0 ,1124.4 ,613.2 ,28 ,4.41 
450.1 ,50.0 ,0.0 ,200.0 ,3.0 ,1124.4 ,613.2 ,28 ,3.94 
397.0 ,17.2 ,158.0 ,167.0 ,20.8 ,967.0 ,633.0 ,28 ,5.56 
333.0 ,17.5 ,163.0 ,167.0 ,17.9 ,996.0 ,652.0 ,28 ,4.73 
334.0 ,17.6 ,158.0 ,189.0 ,15.3 ,967.0 ,633.0 ,28 ,4.43 
405.0 ,0.0 ,0.0 ,175.0 ,0.0 ,1120.0 ,695.0 ,28 ,5.23 
200.0 ,200.0 ,0.0 ,190.0 ,0.0 ,1145.0 ,660.0 ,28 ,4.92 
516.0 ,0.0 ,0.0 ,162.0 ,8.3 ,801.0 ,802.0 ,28 ,4.14 
145.0 ,116.0 ,119.0 ,184.0 ,5.7 ,833.0 ,880.0 ,28 ,2.92 
160.0 ,128.0 ,122.0 ,182.0 ,6.4 ,824.0 ,879.0 ,28 ,3.94 
234.0 ,156.0 ,0.0 ,189.0 ,5.9 ,981.0 ,760.0 ,28 ,3.93 
250.0 ,180.0 ,95.0 ,159.0 ,9.5 ,860.0 ,800.0 ,28 ,6.79 
475.0 ,0.0 ,0.0 ,162.0 ,9.5 ,1044.0 ,662.0 ,28 ,5.85 
285.0 ,190.0 ,0.0 ,163.0 ,7.6 ,1031.0 ,685.0 ,28 ,5.36 
356.0 ,119.0 ,0.0 ,160.0 ,9.0 ,1061.0 ,657.0 ,28 ,5.90 
275.0 ,180.0 ,120.0 ,162.0 ,10.4 ,830.0 ,765.0 ,28 ,7.62 
500.0 ,0.0 ,0.0 ,151.0 ,9.0 ,1033.0 ,655.0 ,28 ,6.98 
165.0 ,0.0 ,143.6 ,163.8 ,0.0 ,1005.6 ,900.9 ,3 ,1.44 
165.0 ,128.5 ,132.1 ,175.1 ,8.1 ,1005.8 ,746.6 ,3 ,1.94 
178.0 ,129.8 ,118.6 ,179.9 ,3.6 ,1007.3 ,746.8 ,3 ,2.07 
167.4 ,129.9 ,128.6 ,175.5 ,7.8 ,1006.3 ,746.6 ,3 ,1.49 
172.4 ,13.6 ,172.4 ,156.8 ,4.1 ,1006.3 ,856.4 ,3 ,2.13 
173.5 ,50.1 ,173.5 ,164.8 ,6.5 ,1006.2 ,793.5 ,3 ,2.31 
167.0 ,75.4 ,167.0 ,164.0 ,7.9 ,1007.3 ,770.1 ,3 ,1.55 
173.8 ,93.4 ,159.9 ,172.3 ,9.7 ,1007.2 ,746.6 ,3 ,1.58 
190.3 ,0.0 ,125.2 ,166.6 ,9.9 ,1079.0 ,798.9 ,3 ,1.25 
250.0 ,0.0 ,95.7 ,191.8 ,5.3 ,948.9 ,857.2 ,3 ,0.85 
213.5 ,0.0 ,174.2 ,159.2 ,11.7 ,1043.6 ,771.9 ,3 ,1.56 
194.7 ,0.0 ,100.5 ,170.2 ,7.5 ,998.0 ,901.8 ,3 ,1.22 
251.4 ,0.0 ,118.3 ,192.9 ,5.8 ,1043.6 ,754.3 ,3 ,1.20 
165.0 ,0.0 ,143.6 ,163.8 ,0.0 ,1005.6 ,900.9 ,14 ,1.69 
165.0 ,128.5 ,132.1 ,175.1 ,8.1 ,1005.8 ,746.6 ,14 ,3.31 
178.0 ,129.8 ,118.6 ,179.9 ,3.6 ,1007.3 ,746.8 ,14 ,3.42 
167.4 ,129.9 ,128.6 ,175.5 ,7.8 ,1006.3 ,746.6 ,14 ,3.18 
172.4 ,13.6 ,172.4 ,156.8 ,4.1 ,1006.3 ,856.4 ,14 ,2.98 
173.5 ,50.1 ,173.5 ,164.8 ,6.5 ,1006.2 ,793.5 ,14 ,3.30 
167.0 ,75.4 ,167.0 ,164.0 ,7.9 ,1007.3 ,770.1 ,14 ,3.29 
173.8 ,93.4 ,159.9 ,172.3 ,9.7 ,1007.2 ,746.6 ,14 ,2.96 
190.3 ,0.0 ,125.2 ,166.6 ,9.9 ,1079.0 ,798.9 ,14 ,1.94 
250.0 ,0.0 ,95.7 ,191.8 ,5.3 ,948.9 ,857.2 ,14 ,2.47 
213.5 ,0.0 ,174.2 ,159.2 ,11.7 ,1043.6 ,771.9 ,14 ,2.96 
194.7 ,0.0 ,100.5 ,170.2 ,7.5 ,998.0 ,901.8 ,14 ,2.43 
251.4 ,0.0 ,118.3 ,192.9 ,5.8 ,1043.6 ,754.3 ,14 ,2.07 
165.0 ,0.0 ,143.6 ,163.8 ,0.0 ,1005.6 ,900.9 ,28 ,2.62 
165.0 ,128.5 ,132.1 ,175.1 ,8.1 ,1005.8 ,746.6 ,28 ,4.64 
178.0 ,129.8 ,118.6 ,179.9 ,3.6 ,1007.3 ,746.8 ,28 ,3.92 
167.4 ,129.9 ,128.6 ,175.5 ,7.8 ,1006.3 ,746.6 ,28 ,4.12 
172.4 ,13.6 ,172.4 ,156.8 ,4.1 ,1006.3 ,856.4 ,28 ,3.37 
173.5 ,50.1 ,173.5 ,164.8 ,6.5 ,1006.2 ,793.5 ,28 ,3.82 
167.0 ,75.4 ,167.0 ,164.0 ,7.9 ,1007.3 ,770.1 ,28 ,4.14 
173.8 ,93.4 ,159.9 ,172.3 ,9.7 ,1007.2 ,746.6 ,28 ,3.78 
190.3 ,0.0 ,125.2 ,166.6 ,9.9 ,1079.0 ,798.9 ,28 ,2.48 
250.0 ,0.0 ,95.7 ,191.8 ,5.3 ,948.9 ,857.2 ,28 ,2.72 
213.5 ,0.0 ,174.2 ,159.2 ,11.7 ,1043.6 ,771.9 ,28 ,4.46 
194.7 ,0.0 ,100.5 ,170.2 ,7.5 ,998.0 ,901.8 ,28 ,3.73 
251.4 ,0.0 ,118.3 ,192.9 ,5.8 ,1043.6 ,754.3 ,28 ,3.33 
165.0 ,0.0 ,143.6 ,163.8 ,0.0 ,1005.6 ,900.9 ,56 ,3.66 
165.0 ,128.5 ,132.1 ,175.1 ,8.1 ,1005.8 ,746.6 ,56 ,5.37 
178.0 ,129.8 ,118.6 ,179.9 ,3.6 ,1007.3 ,746.8 ,56 ,4.86 
167.4 ,129.9 ,128.6 ,175.5 ,7.8 ,1006.3 ,746.6 ,56 ,5.17 
172.4 ,13.6 ,172.4 ,156.8 ,4.1 ,1006.3 ,856.4 ,56 ,3.59 
173.5 ,50.1 ,173.5 ,164.8 ,6.5 ,1006.2 ,793.5 ,56 ,5.38 
167.0 ,75.4 ,167.0 ,164.0 ,7.9 ,1007.3 ,770.1 ,56 ,5.35 
173.8 ,93.4 ,159.9 ,172.3 ,9.7 ,1007.2 ,746.6 ,56 ,4.90 
190.3 ,0.0 ,125.2 ,166.6 ,9.9 ,1079.0 ,798.9 ,56 ,3.17 
250.0 ,0.0 ,95.7 ,191.8 ,5.3 ,948.9 ,857.2 ,56 ,3.96 
213.5 ,0.0 ,174.2 ,159.2 ,11.7 ,1043.6 ,771.9 ,56 ,5.13 
194.7 ,0.0 ,100.5 ,170.2 ,7.5 ,998.0 ,901.8 ,56 ,4.34 
251.4 ,0.0 ,118.3 ,192.9 ,5.8 ,1043.6 ,754.3 ,56 ,3.93 
165.0 ,0.0 ,143.6 ,163.8 ,0.0 ,1005.6 ,900.9 ,100 ,3.80 
165.0 ,128.5 ,132.1 ,175.1 ,8.1 ,1005.8 ,746.6 ,100 ,5.50 
178.0 ,129.8 ,118.6 ,179.9 ,3.6 ,1007.3 ,746.8 ,100 ,5.00 
167.4 ,129.9 ,128.6 ,175.5 ,7.8 ,1006.3 ,746.6 ,100 ,5.37 
172.4 ,13.6 ,172.4 ,156.8 ,4.1 ,1006.3 ,856.4 ,100 ,3.77 
173.5 ,50.1 ,173.5 ,164.8 ,6.5 ,1006.2 ,793.5 ,100 ,5.61 
167.0 ,75.4 ,167.0 ,164.0 ,7.9 ,1007.3 ,770.1 ,100 ,5.68 
173.8 ,93.4 ,159.9 ,172.3 ,9.7 ,1007.2 ,746.6 ,100 ,5.09 
190.3 ,0.0 ,125.2 ,166.6 ,9.9 ,1079.0 ,798.9 ,100 ,3.36 
250.0 ,0.0 ,95.7 ,191.8 ,5.3 ,948.9 ,857.2 ,100 ,4.12 
213.5 ,0.0 ,174.2 ,159.2 ,11.7 ,1043.6 ,771.9 ,100 ,5.30 
194.7 ,0.0 ,100.5 ,170.2 ,7.5 ,998.0 ,901.8 ,100 ,4.43 
251.4 ,0.0 ,118.3 ,192.9 ,5.8 ,1043.6 ,754.3 ,100 ,4.01 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,28 ,5.70 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,28 ,4.44 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,28 ,5.10 
446.0 ,24.0 ,79.0 ,162.0 ,10.3 ,967.0 ,712.0 ,28 ,5.34 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,3 ,3.54 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,3 ,2.50 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,3 ,2.33 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,7 ,5.20 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,7 ,3.80 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,7 ,3.93 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,56 ,6.11 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,56 ,5.61 
446.0 ,24.0 ,79.0 ,162.0 ,11.6 ,967.0 ,712.0 ,56 ,5.53 
446.0 ,24.0 ,79.0 ,162.0 ,10.3 ,967.0 ,712.0 ,56 ,5.48 
387.0 ,20.0 ,94.0 ,157.0 ,14.3 ,938.0 ,845.0 ,28 ,5.02 
387.0 ,20.0 ,94.0 ,157.0 ,13.9 ,938.0 ,845.0 ,28 ,4.67 
387.0 ,20.0 ,94.0 ,157.0 ,11.6 ,938.0 ,845.0 ,28 ,4.67 
387.0 ,20.0 ,94.0 ,157.0 ,14.3 ,938.0 ,845.0 ,3 ,2.28 
387.0 ,20.0 ,94.0 ,157.0 ,13.9 ,938.0 ,845.0 ,3 ,2.55 
387.0 ,20.0 ,94.0 ,157.0 ,11.6 ,938.0 ,845.0 ,3 ,3.48 
387.0 ,20.0 ,94.0 ,157.0 ,14.3 ,938.0 ,845.0 ,7 ,3.68 
387.0 ,20.0 ,94.0 ,157.0 ,13.9 ,938.0 ,845.0 ,7 ,4.59 
387.0 ,20.0 ,94.0 ,157.0 ,11.6 ,938.0 ,845.0 ,7 ,4.17 
387.0 ,20.0 ,94.0 ,157.0 ,14.3 ,938.0 ,845.0 ,56 ,5.63 
387.0 ,20.0 ,94.0 ,157.0 ,13.9 ,938.0 ,845.0 ,56 ,4.80 
387.0 ,20.0 ,94.0 ,157.0 ,11.6 ,938.0 ,845.0 ,56 ,6.15 
355.0 ,19.0 ,97.0 ,145.0 ,13.1 ,967.0 ,871.0 ,28 ,4.40 
355.0 ,19.0 ,97.0 ,145.0 ,12.3 ,967.0 ,871.0 ,28 ,5.55 
491.0 ,26.0 ,123.0 ,210.0 ,3.9 ,882.0 ,699.0 ,28 ,5.56 
491.0 ,26.0 ,123.0 ,201.0 ,3.9 ,822.0 ,699.0 ,28 ,5.79 
491.0 ,26.0 ,123.0 ,210.0 ,3.9 ,882.0 ,699.0 ,3 ,2.56 
491.0 ,26.0 ,123.0 ,210.0 ,3.9 ,882.0 ,699.0 ,7 ,3.35 
491.0 ,26.0 ,123.0 ,210.0 ,3.9 ,882.0 ,699.0 ,56 ,5.96 
491.0 ,26.0 ,123.0 ,201.0 ,3.9 ,822.0 ,699.0 ,3 ,2.95 
491.0 ,26.0 ,123.0 ,201.0 ,3.9 ,822.0 ,699.0 ,7 ,3.79 
491.0 ,26.0 ,123.0 ,201.0 ,3.9 ,822.0 ,699.0 ,56 ,6.19 
424.0 ,22.0 ,132.0 ,178.0 ,8.5 ,822.0 ,750.0 ,28 ,6.21 
424.0 ,22.0 ,132.0 ,178.0 ,8.5 ,882.0 ,750.0 ,3 ,3.20 
424.0 ,22.0 ,132.0 ,168.0 ,8.9 ,822.0 ,750.0 ,28 ,7.21 
424.0 ,22.0 ,132.0 ,178.0 ,8.5 ,822.0 ,750.0 ,7 ,3.90 
424.0 ,22.0 ,132.0 ,178.0 ,8.5 ,822.0 ,750.0 ,56 ,6.57 
424.0 ,22.0 ,132.0 ,168.0 ,8.9 ,822.0 ,750.0 ,3 ,3.21 
424.0 ,22.0 ,132.0 ,168.0 ,8.9 ,822.0 ,750.0 ,7 ,4.03 
424.0 ,22.0 ,132.0 ,168.0 ,8.9 ,822.0 ,750.0 ,56 ,7.44 
202.0 ,11.0 ,141.0 ,206.0 ,1.7 ,942.0 ,801.0 ,28 ,2.20 
202.0 ,11.0 ,141.0 ,206.0 ,1.7 ,942.0 ,801.0 ,3 ,0.98 
202.0 ,11.0 ,141.0 ,206.0 ,1.7 ,942.0 ,801.0 ,7 ,1.51 
202.0 ,11.0 ,141.0 ,206.0 ,1.7 ,942.0 ,801.0 ,56 ,2.32 
284.0 ,15.0 ,141.0 ,179.0 ,5.5 ,842.0 ,801.0 ,28 ,4.37 
284.0 ,15.0 ,141.0 ,179.0 ,5.5 ,842.0 ,801.0 ,3 ,1.34 
284.0 ,15.0 ,141.0 ,179.0 ,5.5 ,842.0 ,801.0 ,7 ,2.41 
284.0 ,15.0 ,141.0 ,179.0 ,5.5 ,842.0 ,801.0 ,56 ,4.45 
359.0 ,19.0 ,141.0 ,154.0 ,10.9 ,942.0 ,801.0 ,28 ,6.29 
359.0 ,19.0 ,141.0 ,154.0 ,10.9 ,942.0 ,801.0 ,28 ,5.95 
359.0 ,19.0 ,141.0 ,154.0 ,10.9 ,942.0 ,801.0 ,3 ,2.51 
359.0 ,19.0 ,141.0 ,154.0 ,10.9 ,942.0 ,801.0 ,3 ,2.36 
359.0 ,19.0 ,141.0 ,154.0 ,10.9 ,942.0 ,801.0 ,7 ,3.58 
359.0 ,19.0 ,141.0 ,154.0 ,10.9 ,942.0 ,801.0 ,7 ,3.86 
359.0 ,19.0 ,141.0 ,154.0 ,10.9 ,942.0 ,801.0 ,56 ,6.88 
359.0 ,19.0 ,141.0 ,154.0 ,10.9 ,942.0 ,801.0 ,56 ,6.68 
436.0 ,0.0 ,0.0 ,218.0 ,0.0 ,838.4 ,719.7 ,28 ,2.38 
289.0 ,0.0 ,0.0 ,192.0 ,0.0 ,913.2 ,895.3 ,90 ,3.21 
289.0 ,0.0 ,0.0 ,192.0 ,0.0 ,913.2 ,895.3 ,3 ,1.17 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,940.6 ,785.6 ,3 ,1.92 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,940.6 ,785.6 ,90 ,4.88 
393.0 ,0.0 ,0.0 ,192.0 ,0.0 ,940.6 ,785.6 ,28 ,3.96 
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,936.2 ,712.2 ,28 ,4.39 
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,936.2 ,712.2 ,7 ,3.46 
480.0 ,0.0 ,0.0 ,192.0 ,0.0 ,936.2 ,712.2 ,90 ,5.43 
